order_id,customer_id,order_date,product_id,product_category,quantity,unit_price,discount,tax,shipping_cost,order_amount,payment_method,order_status,sales_region
4008,616,2026-04-21,218,Electronics,2,258.93,9.0,6.5,13.92,263.32,Cash,Returned,West
4009,990,2025-09-02,236,Home,2,172.04,34.88,15.06,0.99,536.83,UPI,Cancelled,East
4010,568,2026-03-30,132,Books,1,28.59,25.72,26.2,7.98,367.23,Cash,Completed,West
4011,594,2025-07-25,216,Home,2,18.33,18.25,10.89,2.59,197.58,UPI,Cancelled,East
4012,790,2026-03-27,217,Books,3,64.22,18.71,10.08,19.97,,Card,Returned,East
4013,464,2025-07-18,264,Home,3,130.72,10.06,6.48,9.14,861.16,Card,Pending,South
4014,975,2025-03-25,270,Home,3,212.28,34.08,10.37,5.36,515.2,UPI,Returned,South
4015,564,2025-02-05,204,Electronics,2,228.74,35.31,5.87,1.33,489.81,UPI,Completed,East
4016,961,2025-12-26,224,Books,3,21.56,8.71,18.54,14.12,463.84,UPI,Cancelled,East
4017,521,2025-07-01,197,Books,1,153.95,25.07,11.91,18.67,-37.96,Cash,Pending,West
4018,264,2026-03-30,277,Home,3,146.98,7.06,3.69,7.86,298.63,Cash,Returned,East
4019,60,2025-04-30,157,Books,3,136.45,29.07,4.67,11.27,,UPI,Completed,West
4020,915,2025-02-12,151,Books,5,8.62,26.96,9.76,14.08,507.31,Card,Returned,North
4021,462,2025-11-23,180,Electronics,4,6.18,12.71,20.86,19.39,583.09,Cash,Completed,South
4022,343,2025-10-30,264,Home,1,155.06,28.29,11.07,12.04,,UPI,Completed,West
4023,443,2025-05-17,297,Home,2,242.1,7.13,11.64,19.37,32.23,Cash,Cancelled,East
4024,456,2025-08-03,178,Books,5,280.39,49.93,15.64,9.12,21.91,Cash,Completed,North
4025,467,2025-08-27,271,Electronics,1,273.82,21.41,6.0,18.28,929.07,UPI,Returned,North
4026,279,2025-04-18,253,Electronics,3,295.84,1.24,1.47,9.62,990.04,Card,Pending,South
4027,647,2025-07-18,172,Home,1,170.04,17.92,1.05,5.19,942.44,UPI,Returned,East
4028,915,2025-07-31,145,Electronics,1,96.94,46.64,14.19,6.6,552.45,Card,Cancelled,West
4028,915,2025-07-31,145,Electronics,1,96.94,46.64,14.19,6.6,552.45,Card,Cancelled,West
4030,185,2025-04-28,149,Books,3,87.76,48.52,21.09,0.43,932.72,Cash,Pending,North
4031,882,2025-12-18,124,Home,5,160.35,27.13,18.52,11.77,953.64,Card,Completed,South
4032,771,2025-11-21,125,Electronics,5,242.65,39.04,14.78,11.05,678.54,Cash,Completed,West
4033,595,2026-04-17,292,Electronics,4,251.07,23.33,22.89,9.89,549.7,Card,Cancelled,South
4034,324,2026-05-07,292,Home,1,91.33,7.58,20.32,19.9,340.32,Cash,Pending,South
4035,900,2026-03-28,152,Electronics,4,116.91,30.62,7.63,17.36,25.93,Cash,Returned,West
4036,775,2026-05-11,209,Electronics,2,138.79,5.61,20.94,19.65,287.82,Card,Completed,South
4037,712,2025-02-04,187,Home,3,118.74,45.14,8.57,19.26,292.85,Cash,Cancelled,West
4038,1,2025-03-25,138,Books,2,186.13,48.97,19.03,3.24,261.45,Card,Cancelled,West
4039,429,2025-04-12,281,Home,1,133.42,45.93,7.56,17.58,716.62,Cash,Cancelled,North
4040,327,2025-05-22,221,Electronics,5,133.78,40.48,8.96,1.41,665.58,UPI,Returned,East
4041,751,2025-08-23,104,Home,3,22.94,46.35,2.53,13.4,374.51,Card,Completed,East
4042,842,2025-07-04,139,Electronics,3,34.57,41.12,25.32,5.01,176.7,UPI,Completed,North
4043,587,2026-01-25,135,Home,2,221.37,41.44,22.66,5.89,-49.9,UPI,Pending,North
4044,925,2025-09-11,129,Electronics,5,147.45,23.8,26.87,12.16,703.92,Cash,Cancelled,West
4045,930,2026-05-14,159,Books,4,248.75,33.59,13.09,11.18,606.1,UPI,Returned,East
4046,757,2025-07-23,186,Electronics,4,262.41,40.98,17.2,12.87,572.21,UPI,Cancelled,East
4047,316,2026-04-10,163,Books,1,180.56,28.71,19.94,6.44,647.19,Card,Returned,West
4048,729,2025-12-26,136,Home,4,186.22,48.56,1.08,11.22,742.11,Cash,Returned,East
4049,983,2026-05-11,107,Home,5,252.52,27.62,26.11,5.65,837.21,UPI,Cancelled,North
4050,150,2025-03-08,280,Books,4,89.66,9.82,8.81,6.66,186.79,UPI,Returned,South
4051,416,2025-03-18,102,Home,4,280.54,15.48,11.99,1.36,313.92,UPI,Returned,East
4052,54,2026-03-31,258,Home,3,159.74,12.84,20.76,9.69,545.05,UPI,Returned,East
4053,886,2025-04-05,185,Electronics,4,49.45,18.66,4.84,16.06,505.67,Cash,Cancelled,West
4054,172,2025-01-07,107,Home,2,145.44,48.27,28.33,5.76,948.13,Cash,Pending,North
4055,635,2025-12-21,253,Electronics,2,255.85,13.72,27.52,12.86,,Card,Cancelled,East
4056,304,2026-01-25,264,Electronics,2,96.29,41.79,1.4,17.62,243.02,Card,Returned,North
4057,18,2026-03-19,228,Books,5,142.72,23.67,13.17,9.42,498.79,Cash,Cancelled,North
4058,328,2026-05-03,184,Books,3,67.99,11.46,10.69,7.76,468.38,UPI,Returned,East
4059,423,2025-08-09,298,Home,4,114.51,22.43,22.46,16.61,766.15,UPI,Completed,West
4060,24,2026-03-12,259,Home,1,220.47,2.06,18.4,17.37,194.1,Cash,Returned,North
4061,290,2025-11-25,196,Home,4,197.11,27.47,27.2,16.89,868.13,UPI,Returned,West
4062,337,2025-07-15,155,Home,5,70.87,30.08,22.41,2.46,942.15,Card,Completed,West
4063,549,2026-03-18,136,Electronics,5,290.93,24.84,3.45,2.2,,UPI,Cancelled,West
4064,947,2025-11-12,164,Home,5,119.27,44.39,14.09,14.7,33.82,Cash,Cancelled,South
4065,709,2025-07-19,290,Home,1,53.23,16.21,24.86,3.99,873.75,UPI,Cancelled,West
4066,210,2026-01-11,176,Home,4,186.97,48.51,25.7,3.92,419.27,UPI,Pending,East
4067,149,2025-11-28,248,Electronics,5,254.85,49.2,10.13,3.16,294.66,Cash,Pending,West
4068,739,2026-02-12,150,Electronics,3,200.15,2.64,2.5,3.31,202.99,Cash,Completed,South
4069,278,2025-06-05,291,Electronics,2,120.61,11.77,26.98,6.99,655.66,Card,Cancelled,West
4070,119,2025-01-01,161,Books,4,5.53,37.22,21.33,0.78,775.56,Cash,Completed,West
4071,699,2025-04-24,253,Books,1,97.32,24.45,23.06,1.91,921.92,Cash,Cancelled,North
4071,699,2025-04-24,253,Books,1,97.32,24.45,23.06,1.91,921.92,Cash,Cancelled,North
4073,433,2025-06-27,201,Books,5,292.77,6.83,20.05,3.32,105.35,Card,Completed,West
4074,376,2025-06-22,168,Home,1,53.65,35.04,27.41,12.79,672.13,Cash,Returned,North
4075,162,2025-04-01,249,Books,3,69.73,34.01,22.02,0.3,986.54,UPI,Pending,North
4076,726,2026-04-04,143,Books,1,271.27,14.65,9.37,4.95,816.27,Cash,Completed,North
4077,201,2025-09-16,116,Electronics,2,235.62,8.95,3.62,14.31,75.89,Cash,Returned,North
4078,510,2025-12-20,279,Electronics,2,41.63,42.99,27.47,19.5,235.71,Cash,Pending,South
4078,510,2025-12-20,279,Electronics,2,41.63,42.99,27.47,19.5,235.71,Cash,Pending,South
4080,640,2025-03-21,229,Home,3,110.74,49.49,23.42,13.41,127.64,Card,Returned,East
4081,892,2026-01-16,119,Home,3,211.08,47.11,18.49,11.15,649.47,Card,Cancelled,West
4082,188,2025-12-24,119,Home,5,77.47,20.06,14.93,1.81,241.0,Cash,Returned,West
4083,149,2025-05-07,202,Books,2,56.11,9.32,25.42,18.88,389.2,UPI,Pending,West
4084,983,2025-07-09,237,Books,3,195.1,42.76,17.92,17.09,360.41,Card,Cancelled,North
4085,114,2025-06-29,198,Books,2,168.05,3.55,17.03,16.09,254.7,UPI,Pending,East
4086,806,2025-07-27,235,Home,2,112.75,46.21,1.01,3.58,413.96,Card,Returned,North
4087,611,2025-11-07,146,Books,2,46.07,15.32,26.15,8.0,589.8,UPI,Pending,South
4088,150,2025-06-15,265,Electronics,2,29.11,21.36,12.7,7.48,678.99,Cash,Completed,West
4089,102,2026-04-11,185,Books,3,46.58,0.09,12.32,4.48,751.47,Cash,Returned,West
4090,85,2026-02-14,220,Home,2,286.39,30.23,15.61,7.2,720.23,Card,Cancelled,South
4091,441,2026-04-20,275,Home,2,199.81,49.93,8.04,0.99,152.69,UPI,Completed,North
4092,209,2025-04-14,232,Home,3,283.41,14.08,23.6,5.19,162.39,Card,Cancelled,South
4093,306,2025-06-16,133,Books,2,235.06,45.04,20.71,15.84,416.95,UPI,Pending,North
4094,195,2025-04-02,294,Books,4,6.95,38.76,25.38,10.94,731.28,Card,Returned,West
4095,444,2025-04-17,149,Electronics,4,284.88,13.63,24.18,0.79,623.02,Cash,Completed,North
4096,757,2025-09-04,223,Electronics,4,158.77,17.87,15.6,11.7,929.28,UPI,Returned,South
4097,717,2025-06-10,290,Home,3,267.11,30.36,1.62,12.85,992.43,Card,Completed,East
4098,911,2026-04-12,272,Electronics,1,76.96,48.87,22.94,7.18,182.05,UPI,Pending,East
4099,470,2025-09-30,143,Home,5,17.62,10.76,16.23,13.12,874.48,UPI,Pending,South
4100,523,2025-11-15,299,Books,5,137.21,11.81,15.65,7.08,749.96,UPI,Pending,West
4101,256,2025-03-03,142,Home,2,101.98,43.41,5.42,3.81,510.45,Cash,Cancelled,North
4102,629,2025-10-19,157,Books,2,234.27,31.12,20.23,6.54,441.81,UPI,Returned,East
4103,946,2026-01-18,101,Home,3,147.18,25.49,6.6,13.13,83.65,Cash,Pending,East
4104,594,2025-11-18,222,Electronics,3,25.26,28.14,28.8,0.73,240.34,Cash,Cancelled,South
4105,991,2025-02-17,221,Books,1,153.99,25.63,17.41,18.91,143.45,Cash,Cancelled,North
4106,443,2026-03-06,224,Books,1,34.87,44.42,26.58,14.7,332.11,Card,Cancelled,North
4107,981,2025-01-08,212,Electronics,4,17.82,46.5,26.76,6.28,766.49,Card,Pending,West
4108,346,2026-03-10,174,Home,2,245.18,48.06,10.62,9.45,549.14,UPI,Completed,South
4108,346,2026-03-10,174,Home,2,245.18,48.06,10.62,9.45,549.14,UPI,Completed,South
4110,295,2025-03-09,190,Books,2,48.33,29.2,23.94,6.97,438.6,UPI,Completed,South
4111,54,2025-06-12,112,Home,1,153.38,44.75,13.4,17.61,847.26,Cash,Cancelled,South
4112,568,2025-06-21,100,Electronics,4,251.1,24.75,12.22,10.68,262.81,Card,Completed,North
4113,55,2026-03-11,260,Books,2,146.4,9.21,10.4,10.65,855.23,Card,Completed,East
4114,225,2025-11-21,288,Electronics,2,133.94,28.84,15.62,11.55,623.26,Card,Cancelled,East
4115,312,2025-02-26,276,Electronics,5,88.12,15.83,4.67,5.53,390.05,Card,Cancelled,West
4116,654,2025-12-06,183,Electronics,2,280.59,12.61,23.38,4.56,106.87,Card,Cancelled,West
4117,310,2025-09-22,159,Home,5,84.96,2.51,4.07,3.59,842.77,UPI,Completed,North
4118,463,2025-08-29,201,Home,1,39.4,11.56,24.16,12.74,67.8,Cash,Cancelled,East
4119,434,2025-12-07,151,Books,1,220.21,38.44,3.93,15.82,138.25,Cash,Cancelled,South
4120,180,2026-01-18,258,Electronics,1,286.31,42.32,14.35,8.4,354.52,Cash,Cancelled,North
4121,629,2025-01-06,174,Electronics,1,90.39,2.48,14.51,12.49,977.82,Cash,Completed,East
4122,69,2026-02-17,198,Books,2,64.21,21.69,28.27,4.35,201.5,UPI,Completed,South
4123,657,2025-08-07,136,Home,4,122.89,4.27,23.56,0.74,923.74,Card,Pending,North
4124,394,2025-02-19,101,Home,4,65.08,14.51,2.79,17.07,94.1,UPI,Cancelled,North
4125,358,2025-10-13,209,Home,4,7.49,45.69,25.1,0.04,702.7,Cash,Cancelled,North
4125,358,2025-10-13,209,Home,4,7.49,45.69,25.1,0.04,702.7,Cash,Cancelled,North
4127,841,2026-01-24,250,Home,2,267.07,24.67,19.98,18.93,950.35,Card,Returned,West
4128,949,2025-12-21,135,Books,1,89.9,47.39,21.01,4.3,-35.3,UPI,Pending,East
4129,983,2025-10-25,215,Home,2,152.38,6.28,12.15,6.63,634.68,Card,Pending,North
4130,554,2025-02-18,112,Electronics,4,86.62,21.32,2.09,18.81,829.54,Cash,Cancelled,East
4131,212,2025-03-30,225,Electronics,3,266.12,26.7,18.26,12.25,567.18,UPI,Returned,North
4132,954,2026-02-20,201,Books,5,22.56,42.95,25.2,10.74,821.05,Card,Completed,South
4133,297,2025-05-07,158,Books,5,47.17,8.43,24.8,19.32,,Cash,Pending,South
4134,897,2025-09-26,119,Home,4,121.2,38.17,26.63,11.79,56.16,Card,Returned,North
4135,170,2025-05-24,160,Books,3,156.05,39.88,8.82,17.09,9.69,UPI,Returned,North
4136,111,2025-11-01,230,Electronics,4,151.19,44.07,1.18,8.17,320.49,Card,Cancelled,South
4137,470,2026-02-27,224,Home,1,220.99,49.35,20.95,15.05,182.64,Card,Pending,South
4138,512,2025-11-03,256,Electronics,2,112.83,40.91,2.67,10.42,671.9,Card,Returned,West
4139,769,2026-04-04,200,Home,1,31.16,25.08,19.22,15.38,49.34,UPI,Cancelled,East
4140,203,2026-04-22,278,Electronics,3,246.65,10.79,5.32,13.45,132.69,UPI,Returned,North
4141,677,2025-06-08,140,Home,4,70.29,33.18,17.95,15.31,160.6,Cash,Returned,West
4142,815,2026-01-29,239,Electronics,3,53.5,7.85,2.25,0.56,814.87,Cash,Completed,West
4143,554,2025-11-23,137,Books,1,141.88,1.39,16.02,14.97,,UPI,Cancelled,North
4144,896,2025-03-27,120,Electronics,4,235.95,31.42,3.92,9.75,982.9,UPI,Cancelled,West
4145,485,2025-02-02,202,Home,4,114.7,8.15,19.83,12.65,180.18,UPI,Completed,West
4146,550,2025-12-14,207,Home,3,170.99,8.02,29.78,2.97,838.58,UPI,Pending,North
4147,348,2026-04-17,244,Home,4,49.83,23.98,17.92,10.1,-35.53,UPI,Cancelled,South
4148,589,2025-03-22,143,Home,5,41.48,47.52,14.76,9.61,438.07,Card,Pending,East
4149,472,2026-04-09,251,Books,1,82.59,6.99,24.4,8.38,657.52,Cash,Completed,North
4150,750,2025-12-31,142,Home,2,63.74,10.1,24.68,17.3,845.71,UPI,Completed,North
4151,664,2025-10-30,102,Electronics,4,214.94,44.02,6.37,3.13,792.79,Card,Completed,West
4152,568,2025-06-22,143,Home,3,215.87,4.61,13.06,2.8,37.2,UPI,Pending,South
4153,7,2025-09-26,287,Electronics,4,239.28,49.39,5.22,9.05,965.51,UPI,Completed,West
4154,568,2025-06-05,243,Electronics,1,159.08,7.03,4.32,3.81,781.92,UPI,Cancelled,North
4155,385,2026-02-08,118,Home,5,29.77,29.05,29.0,10.04,449.98,UPI,Completed,South
4156,875,2026-03-03,189,Books,5,294.24,26.69,23.88,6.11,548.75,Cash,Completed,East
4157,35,2025-02-18,133,Books,5,196.45,11.84,26.52,11.36,505.0,UPI,Cancelled,West
4158,145,2025-03-26,107,Books,5,137.58,41.47,3.57,4.37,621.93,UPI,Completed,East
4159,190,2025-06-09,206,Books,3,12.76,6.13,24.99,18.5,581.46,Cash,Completed,East
4160,53,2025-09-05,279,Electronics,5,224.02,3.71,23.85,15.44,966.42,Cash,Completed,South
4161,276,2025-06-20,225,Books,1,177.15,36.05,8.44,17.46,612.11,UPI,Cancelled,South
4162,376,2026-03-06,246,Books,4,140.56,23.42,18.9,7.4,948.09,Cash,Completed,South
4163,526,2025-04-21,125,Home,1,117.38,19.38,9.42,14.43,287.45,Card,Pending,South
4164,20,2026-05-07,160,Electronics,1,20.44,40.73,15.22,2.02,748.05,UPI,Returned,South
4165,420,2025-07-08,191,Home,2,272.45,4.57,12.7,11.37,86.36,Cash,Pending,East
4166,802,2025-05-31,131,Electronics,2,57.27,25.63,12.32,14.85,531.34,Cash,Pending,West
4167,490,2026-04-14,266,Home,1,126.16,18.86,20.96,5.1,356.05,Cash,Pending,South
4168,918,2025-11-05,166,Electronics,4,206.47,3.8,14.51,18.93,652.1,UPI,Cancelled,East
4169,183,2025-01-20,221,Electronics,4,28.05,36.12,20.2,12.2,349.09,UPI,Completed,East
4170,286,2025-12-12,148,Electronics,2,226.78,12.05,12.34,0.39,14.01,Card,Pending,West
4171,356,2025-12-28,115,Electronics,4,193.77,28.63,2.62,7.12,313.8,UPI,Cancelled,South
4172,962,2026-02-26,167,Electronics,2,291.59,4.92,2.67,15.28,285.01,Cash,Cancelled,East
4173,378,2025-11-02,256,Home,1,156.58,7.9,20.42,12.95,602.65,UPI,Completed,South
4174,126,2026-03-21,236,Books,3,41.47,40.35,25.85,5.63,658.07,Card,Pending,North
4175,986,2025-10-26,236,Electronics,4,114.61,34.55,15.09,2.49,67.75,Card,Pending,South
4176,154,2025-01-18,168,Books,2,80.2,27.53,27.01,1.11,438.68,Cash,Completed,East
4177,430,2025-09-03,271,Electronics,1,21.5,1.65,13.73,13.15,68.35,UPI,Pending,South
4178,753,2026-01-31,120,Electronics,1,136.0,35.62,5.28,6.52,585.62,UPI,Completed,South
4179,442,2026-04-11,113,Books,3,36.25,15.54,23.97,2.06,-38.34,Cash,Completed,South
4180,661,2025-08-30,127,Books,1,119.69,9.17,23.96,18.97,544.18,UPI,Completed,West
4181,498,2025-06-01,260,Home,3,78.5,8.13,16.82,9.9,918.21,Cash,Cancelled,South
4182,126,2025-04-14,263,Home,5,22.9,5.35,17.3,5.95,740.73,UPI,Cancelled,East
4183,239,2025-06-27,245,Books,1,268.66,41.83,21.54,15.68,973.46,Cash,Completed,South
4184,672,2025-12-18,234,Home,1,260.87,46.79,27.5,8.03,402.22,Cash,Completed,East
4185,767,2025-08-15,145,Home,1,196.87,22.97,12.29,18.88,719.26,Card,Returned,East
4186,371,2025-06-06,207,Home,4,166.17,44.82,21.81,2.07,238.64,Cash,Pending,East
4187,520,2025-07-08,225,Home,2,22.0,36.11,25.25,17.23,-44.45,Card,Returned,West
4188,593,2025-10-20,288,Books,5,135.8,40.77,16.43,3.02,827.58,Cash,Completed,East
4189,298,2025-09-17,210,Electronics,4,116.87,11.29,2.2,1.53,252.39,Card,Returned,East
4190,237,2025-09-10,108,Books,3,177.69,46.71,12.05,1.56,65.98,Card,Returned,South
4191,473,2025-11-18,225,Books,1,243.4,30.02,22.48,5.4,688.73,Cash,Completed,North
4192,745,2025-02-03,191,Home,2,174.7,26.28,1.84,14.43,360.05,UPI,Returned,East
4193,953,2025-12-15,299,Home,2,219.95,11.49,12.79,12.98,-41.66,Cash,Cancelled,North
4194,135,2025-11-16,263,Books,1,58.0,0.31,24.8,1.71,508.82,UPI,Completed,South
4195,839,2025-06-09,140,Electronics,1,52.46,4.98,21.37,8.87,54.37,Card,Cancelled,East
4196,110,2025-10-20,278,Books,5,189.52,21.07,17.67,15.16,743.8,Cash,Pending,East
4197,93,2026-05-14,167,Home,5,264.19,36.03,9.09,16.99,427.88,UPI,Pending,West
4198,827,2025-05-24,142,Electronics,1,19.47,47.96,19.78,9.31,-21.8,Cash,Cancelled,West
4199,2,2025-02-12,229,Home,2,279.08,41.24,8.25,4.93,581.02,Cash,Returned,North
4200,456,2025-08-15,256,Home,4,266.08,21.59,12.35,0.54,801.03,Cash,Pending,East
4201,892,2025-12-20,188,Books,4,223.38,9.96,18.55,18.72,909.88,Cash,Completed,East
4201,892,2025-12-20,188,Books,4,223.38,9.96,18.55,18.72,909.88,Cash,Completed,East
4203,913,2025-10-22,171,Home,2,9.34,44.15,21.29,12.41,910.66,Card,Completed,East
4204,354,2025-03-05,255,Electronics,5,245.44,9.93,28.04,13.69,877.76,Cash,Pending,North
4205,464,2025-09-22,179,Home,3,229.03,48.24,13.95,1.58,479.03,Card,Pending,West
4206,938,2026-01-10,194,Electronics,2,129.4,29.83,25.42,19.36,303.46,Card,Returned,North
4207,462,2025-09-21,121,Books,5,16.7,10.78,19.29,17.52,848.62,Card,Cancelled,East
4208,831,2025-05-27,205,Electronics,3,182.36,14.42,9.68,19.61,152.21,UPI,Returned,East
4209,659,2026-02-21,124,Books,2,29.55,20.0,8.06,3.13,19.67,Card,Pending,West
4210,971,2025-10-18,266,Books,5,215.9,33.37,18.09,14.87,808.63,UPI,Pending,East
4211,526,2025-10-29,138,Home,5,130.46,26.31,27.75,8.91,9.25,Cash,Returned,North
4211,526,2025-10-29,138,Home,5,130.46,26.31,27.75,8.91,9.25,Cash,Returned,North
4213,104,2026-01-14,280,Home,3,39.18,21.0,9.04,1.7,342.65,UPI,Completed,South
4214,986,2026-01-19,156,Home,3,162.01,18.95,6.66,15.22,,UPI,Pending,West
4214,986,2026-01-19,156,Home,3,162.01,18.95,6.66,15.22,,UPI,Pending,West
4216,660,2025-01-28,151,Home,5,189.98,48.2,9.18,15.81,961.92,Cash,Pending,East
4217,410,2025-08-30,226,Electronics,3,10.12,47.8,5.83,19.1,158.75,Card,Cancelled,North
4218,886,2025-11-26,288,Home,4,173.95,29.5,11.65,11.33,-46.07,Cash,Cancelled,North
4219,197,2026-02-26,295,Electronics,3,31.64,28.48,5.63,17.43,375.07,UPI,Completed,South
4220,661,2026-01-29,200,Electronics,3,222.2,34.08,10.26,18.7,258.52,Cash,Pending,East
4221,796,2025-07-05,235,Home,2,52.69,21.24,3.3,11.79,196.38,Card,Returned,North
4222,580,2025-01-05,257,Electronics,3,80.55,43.6,7.91,18.87,-29.69,Card,Pending,South
4223,614,2025-08-08,142,Electronics,1,45.28,43.94,22.71,17.55,422.15,Cash,Completed,South
4224,171,2025-06-20,136,Home,4,136.11,41.77,1.44,4.28,478.09,Card,Cancelled,South
4225,1020,2025-03-17,281,Electronics,3,227.83,13.18,24.9,0.34,330.97,UPI,Returned,West
4226,174,2025-10-28,162,Electronics,2,52.69,24.64,29.28,2.35,836.07,Card,Cancelled,North
4227,134,2025-10-23,182,Electronics,2,96.86,7.46,27.81,1.06,203.78,Card,Completed,North
4228,638,2026-03-26,114,Books,4,263.46,49.79,8.38,17.42,298.2,Cash,Pending,North
4229,914,2025-04-10,109,Electronics,2,169.27,10.41,21.48,11.63,248.97,Cash,Cancelled,North
4230,738,2025-08-27,167,Books,3,139.1,40.12,22.8,8.32,150.71,Card,Returned,East
4231,911,2026-04-03,295,Electronics,5,7.9,4.26,14.37,16.13,402.62,UPI,Cancelled,West
4232,54,2025-06-17,138,Books,1,261.05,43.52,3.66,8.5,597.19,Card,Cancelled,West
4233,934,2025-12-04,230,Electronics,2,54.66,8.47,12.84,7.52,989.08,UPI,Cancelled,South
4234,1015,2025-07-14,205,Books,5,76.14,4.37,16.01,10.38,266.28,UPI,Cancelled,North
4235,283,2026-02-06,170,Electronics,4,276.58,40.55,12.2,19.06,455.66,UPI,Returned,West
4236,959,2025-12-16,104,Home,2,210.59,31.17,25.5,13.21,420.67,UPI,Completed,West
4237,407,2025-02-14,178,Electronics,3,194.83,10.8,24.81,12.25,770.75,UPI,Completed,South
4238,825,2025-09-19,128,Books,3,227.82,44.96,25.31,5.34,537.66,Cash,Pending,East
4239,806,2025-11-14,127,Home,3,116.48,26.24,20.06,16.06,67.31,Card,Completed,South
4240,74,2026-04-04,132,Books,4,115.99,13.59,29.13,11.58,967.16,Card,Returned,West
4241,930,2025-12-23,240,Home,4,120.08,7.46,21.41,16.39,199.03,Cash,Pending,West
4242,254,2025-01-24,298,Electronics,1,219.73,41.97,23.19,15.79,243.19,Card,Pending,East
4243,674,2025-01-26,125,Books,2,83.0,34.1,26.42,18.41,416.68,UPI,Completed,West
4244,75,2025-11-10,193,Home,1,107.03,21.55,7.86,9.36,649.13,Card,Pending,North
4245,851,2025-06-13,122,Home,2,239.59,19.22,8.46,18.44,33.75,Cash,Pending,South
4246,789,2026-02-28,237,Books,3,264.15,33.55,13.09,16.98,,Cash,Returned,South
4247,945,2025-11-26,131,Electronics,2,33.57,34.6,11.93,0.69,209.68,UPI,Pending,West
4248,721,2026-01-18,291,Electronics,4,75.52,12.32,14.14,16.11,477.6,UPI,Completed,East
4249,888,2025-04-01,181,Electronics,1,247.53,25.28,14.29,7.55,739.0,Cash,Returned,North
4250,823,2025-07-17,144,Home,4,86.93,34.88,1.73,14.43,79.72,UPI,Cancelled,West
4251,1011,2025-08-04,179,Books,5,65.7,24.04,8.99,2.74,951.75,UPI,Pending,South
4252,798,2025-05-09,169,Electronics,4,299.35,22.6,3.93,6.89,175.24,UPI,Cancelled,East
4253,341,2025-03-07,231,Books,4,264.4,47.79,1.71,3.5,-23.06,Cash,Pending,West
4254,985,2025-12-22,235,Electronics,3,293.75,9.07,7.34,7.34,944.22,UPI,Completed,North
4255,581,2026-01-11,127,Electronics,2,179.0,20.83,14.25,9.38,-27.97,Card,Cancelled,South
4256,713,2025-01-24,135,Books,3,124.71,44.92,23.5,0.13,865.62,Cash,Cancelled,South
4257,811,2025-03-25,222,Books,4,211.41,47.86,18.46,15.94,543.99,Card,Pending,West
4258,304,2025-01-01,198,Electronics,5,276.59,25.21,19.12,4.12,692.92,Card,Completed,North
4259,355,2025-08-09,190,Home,3,235.2,17.35,5.8,13.23,968.36,Card,Completed,East
4260,852,2025-02-27,292,Electronics,4,15.46,29.88,7.18,8.7,554.99,Cash,Returned,South
4260,852,2025-02-27,292,Electronics,4,15.46,29.88,7.18,8.7,554.99,Cash,Returned,South
4262,682,2025-08-14,219,Home,3,12.13,10.84,16.92,2.99,892.26,Cash,Cancelled,South
4263,807,2025-01-29,294,Electronics,1,229.08,43.88,11.42,0.39,377.33,UPI,Pending,South
4263,807,2025-01-29,294,Electronics,1,229.08,43.88,11.42,0.39,377.33,UPI,Pending,South
4263,807,2025-01-29,294,Electronics,1,229.08,43.88,11.42,0.39,377.33,UPI,Pending,South
4266,108,2025-07-27,194,Home,3,118.95,35.35,12.29,8.45,219.34,Cash,Cancelled,East
4267,314,2025-08-22,258,Home,2,263.25,37.69,13.04,4.75,437.89,UPI,Completed,North
4268,25,2026-01-19,267,Electronics,2,81.5,11.2,9.1,19.86,892.2,Cash,Cancelled,South
4269,631,2025-03-05,291,Books,2,41.93,21.84,22.15,7.86,744.94,Cash,Pending,South
4270,832,2026-04-02,126,Home,3,168.52,35.07,7.25,9.23,894.1,UPI,Returned,West
4271,337,2026-04-14,102,Books,5,128.41,26.62,7.91,8.87,302.7,Cash,Pending,South
4272,535,2025-10-31,280,Books,3,64.66,9.92,21.47,5.6,654.16,Card,Pending,South
4273,531,2026-04-19,182,Electronics,5,63.32,28.22,3.92,15.82,164.71,UPI,Pending,South
4274,117,2025-02-05,194,Books,1,182.25,30.08,8.23,2.35,170.67,UPI,Pending,North
4275,214,2025-07-06,116,Electronics,1,151.56,5.54,23.5,12.16,376.0,Cash,Cancelled,East
4276,670,2025-09-06,257,Books,5,203.23,1.3,27.92,4.89,670.85,Card,Pending,West
4277,604,2025-04-25,196,Electronics,5,39.37,44.5,4.58,13.28,420.83,Cash,Completed,South
4278,194,2025-05-23,122,Books,5,249.51,34.67,23.24,13.05,451.7,UPI,Pending,East
4279,907,2026-04-30,292,Electronics,2,276.04,25.69,15.25,12.11,784.63,Cash,Completed,South
4280,940,2025-10-22,150,Electronics,2,68.56,16.39,2.82,7.8,-21.52,Card,Returned,West
4281,431,2025-07-28,214,Home,3,101.77,29.19,28.07,11.16,407.38,Card,Returned,South
4282,404,2025-07-08,254,Electronics,5,289.82,5.75,3.29,8.46,649.01,Card,Pending,South
4283,62,2025-05-01,147,Electronics,3,13.16,20.14,9.54,16.56,15.01,Cash,Returned,West
4284,886,2025-03-15,142,Home,3,213.1,42.9,24.21,4.09,804.58,UPI,Pending,South
4285,995,2025-03-29,101,Home,5,270.56,10.9,27.01,9.59,38.09,Cash,Returned,North
4286,50,2026-02-27,234,Electronics,3,179.07,36.37,26.13,5.48,440.14,UPI,Pending,East
